"Contrasting effects of the persistent Na+ current on neuronal excitability and spike timing","2006"
"Dynamics and bifurcations of two coupled neural oscillators with different connection types","1995"
"Calmodulin transduces Ca2+ oscillations into differential regulation of its target proteins","2013"
"A Glutamatergic Spine Model to Enable Multi-Scale Modeling of Nonlinear Calcium Dynamics","2018"
"Using a Semi-Automated Strategy to Develop Multi-Compartment Models That Predict Biophysical Properties of Interneuron-Specific 3 (IS3) Cells in Hippocampus","2016"
"Associative learning beyond the medial temporal lobe: many actors on the memory stage","2013"
"Synaptic Mechanisms of Memory Consolidation during Sleep Slow Oscillations","2016"
"Haloperidol reinstates latent inhibition impaired by hippocampal lesions: data and theory","2000"
"Dentate Gyrus Volume Mediates the Effect of Fornix Microstructure on Memory Formation in Older Adults","2020"
"Reliable Genetic Labeling of Adult-Born Dentate Granule Cells Using Ascl1 CreERT2 and Glast CreERT2 Murine Lines","2015"
"RNA-Sequencing Reveals Unique Transcriptional Signatures of Running and Running-Independent Environmental Enrichment in the Adult Mouse Dentate Gyrus","2018"
"Early-stage dysfunction of hippocampal theta and gamma oscillations and its modulation of neural network in a transgenic 5xFAD mouse model","2020"
"An Astrocytic Influence on Impaired Tonic Inhibition in Hippocampal CA1 Pyramidal Neurons in a Mouse Model of Rett Syndrome","2020"
"Amyloid-β Fosters p35/CDK5 Signaling Contributing to Changes of Inhibitory Synapses in Early Stages of Cerebral Amyloidosis","2020"
"Search-Related Suppression of Hippocampus and Default Network Activity during Associative Memory Retrieval","2011"
"Mechanism of graded persistent cellular activity of entorhinal cortex layer v neurons","2006"
"Altered Connectivity in Depression: GABA and Glutamate Neurotransmitter Deficits and Reversal by Novel Treatments","2019"
"A revised limbic system model for memory, emotion and behaviour","2013"
"Role of GirK Channels in Long-Term Potentiation of Synaptic Inhibition in an In Vivo Mouse Model of Early Amyloid-β Pathology","2019"
"Mesoscopic neuron population modeling of normal/epileptic brain dynamics","2018"
"How mental fatigue affects the neural sources of P300 component","2018"
"Evolving Simple Models of Diverse Intrinsic Dynamics in Hippocampal Neuron Types","2018"
"Age-Related Decreases in Interhemispheric Resting-State Functional Connectivity and Their Relationship With Executive Function","2020"
"Shared Functions of Perirhinal and Parahippocampal Cortices: Implications for Cognitive Aging","2018"
"Properties and role of I(h) in the pacing of subthreshold oscillations in entorhinal cortex layer II neurons","2000"
"The restricted influence of sparseness of coding on the capacity of familiarity discrimination networks","2002"
"Comparative Gene Expression Analysis of Two Mouse Models of Autism: Transcriptome Profiling of the BTBR and En2 (-/-) Hippocampus","2016"
"Modeling the functional network of primary intercellular Ca2+ wave propagation in astrocytes and its application to study drug effects","2014"
"Longitudinal Differences in Human Hippocampal Connectivity During Episodic Memory Processing","2020"
"A multivariate population density model of the dLGN/PGN relay","2006"
"Topological Schemas of Memory Spaces","2018"
"Progressive Seizure Aggravation in the Repeated 6-Hz Corneal Stimulation Model Is Accompanied by Marked Increase in Hippocampal p-ERK1/2 Immunoreactivity in Neurons","2016"
"Modulation of adult-born neurons in the inflamed hippocampus","2013"
"Brain-behaviour relationships in latent inhibition: a computational model","2005"
"Network mechanisms of grid cells","2013"
"Functional classification of skeletal muscle networks. I. Normal physiology","2012"
"Interactions between Inhibitory Interneurons and Excitatory Associational Circuitry in Determining Spatio-Temporal Dynamics of Hippocampal Dentate Granule Cells: A Large-Scale Computational Study","2015"
"Analysis and Modeling of Subthreshold Neural Multi-Electrode Array Data by Statistical Field Theory","2017"
"Complementary roles of differential medial entorhinal cortex inputs to the hippocampus for the formation and integration of temporal and contextual memory (Systems Neuroscience)","2020"
"Modeling of grid cell activity demonstrates in vivo entorhinal 'look-ahead' properties","2013"
"Clinical-grade human umbilical cord-derived mesenchymal stem cells reverse cognitive aging via improving synaptic plasticity and endogenous neurogenesis","2017"
"The modeling and simulation of visuospatial working memory","2010"
"Modeling slowly bursting neurons via calcium store and voltage-independent calcium current","1996"
"Electrolytic entorhinal lesions cause seizures","1982"
"MIM-Induced Membrane Bending Promotes Dendritic Spine Initiation","2015"
"Membrane potential-dependent integration of synaptic inputs in entorhinal stellate neurons","2014"
"Dual-memory neural networks for modeling cognitive activities of humans via wearable sensors","2017"
"Olfactory associative discrimination: a model for studying modifications of synaptic efficacy in neuronal networks supporting long-term memory","2004"
"Connecting Mind, Brain, and Seizures by Default Mode","2019"
"Spatial pattern completion deficits in older adults","2013"
"Volatile anesthetic action in a computational model of the thalamic reticular nucleus","2009"
"Aging Alters Olfactory Bulb Network Oscillations and Connectivity: Relevance for Aging-Related Neurodegeneration Studies","2020"
"miR-30 Family miRNAs Mediate the Effect of Chronic Social Defeat Stress on Hippocampal Neurogenesis in Mouse Depression Model","2019"
"Dissociation between Postrhinal Cortex and Downstream Parahippocampal Regions in the Representation of Egocentric Boundaries","2019"
"Cognitive impairments and neuronal injury in different brain regions of a genetic rat model of absence epilepsy","2015"
"Hippocampal synaptic and membrane function in the DBA/2J-mdx mouse model of Duchenne muscular dystrophy","2020"
"The organization of recent and remote memories","2005"
"A model of episodic memory: mental time travel along encoded trajectories using grid cells","2009"
"On-demand pulsatile intracerebral delivery of carisbamate with closed-loop direct neurostimulation therapy in an electrically induced self-sustained focal-onset epilepsy rat model","2015"
"Improving the Izhikevich Model Based on Rat Basolateral Amygdala and Hippocampus Neurons, and Recognizing Their Possible Firing Patterns","2020"
"Levetiracetam induction of theta frequency oscillations in rodent hippocampus in vitro","2020"
"Acute amnestic encephalopathy in amyloid-β oligomer-injected mice is due to their widespread diffusion in vivo","2015"
"Learning neural connectivity from firing activity: efficient algorithms with provable guarantees on topology","2018"
"Disordered directional brain network interactions during learning dynamics in schizophrenia revealed by multivariate autoregressive models","2020"
"The antipsychotic drugs olanzapine and haloperidol modify network connectivity and spontaneous activity of neural networks in vitro","2017"
"Effects of Xiaoyaosan on the Hippocampal Gene Expression Profile in Rats Subjected to Chronic Immobilization Stress","2019"
"Computer simulations of N-methyl-D-aspartate receptor-induced membrane properties in a neuron model","1991"
"Self-organized synchronous oscillations in a network of excitable cells coupled by gap junctions","2000"
"Functional Disintegration of the Default Mode Network in Prodromal Alzheimer's Disease","2017"
"Astrocyte signaling in the presence of spatial inhomogeneities","2007"
"The connectomics of brain demyelination: Functional and structural patterns in the cuprizone mouse model","2017"
"Memory systems 2018 - Towards a new paradigm","2019"
"Asynchronously enhanced spiking activity of ischemic neuronal networks","2011"
"Associative memory in networks of spiking neurons","2001"
"Altered neuroligin expression is involved in social deficits in a mouse model of the fragile X syndrome","2010"
"Noise promotes independent control of gamma oscillations and grid firing within recurrent attractor networks","2015"
"Adaptive Activation of a Stress Response Pathway Improves Learning and Memory Through Gs and β-Arrestin-1-Regulated Lactate Metabolism","2017"
"Dynamic neural networks supporting memory retrieval","2011"
"Modeling neural mechanisms of vertebrate habituation: locus specificity and pattern discrimination","1994"
"Noise from voltage-gated ion channels may influence neuronal dynamics in the entorhinal cortex","1998"
"Reduction of intracellular calcium removal rate can explain changes in seizure dynamics: studies in neuronal network models","2003"
"The contribution of stem cell factor and granulocyte colony-stimulating factor in reducing neurodegeneration and promoting neurostructure network reorganization after traumatic brain injury","2020"
"Total Salvianolic Acid Balances Brain Functional Network Topology in Rat Hippocampi Overexpressing miR-30e","2018"
"Neuronal activity and the establishment of normal and epileptic circuits during brain development","2001"
"Modeling of ATP-mediated signal transduction and wave propagation in astrocytic cellular networks","2006"
"Grid cell firing may arise from interference of theta frequency membrane potential oscillations in single neurons","2007"
"Gamma rhythmic bursts: coherence control in networks of cortical pyramidal neurons","2003"
"A computational model of systems memory consolidation and reconsolidation","2020"
"Seizure-induced neuroinflammation contributes to ectopic neurogenesis and aggressive behavior in pilocarpine-induced status epilepticus mice","2020"
"Regional specific modulation of neuronal activation associated with nitric oxide synthase inhibitors in an animal model of antidepressant activity","2017"
"Advances in memory research: single-neuron recordings from the human medial temporal lobe aid our understanding of declarative memory","2008"
"Changes in mobility of chromaffin granules in actin network with its assembly and Ca(2+)-dependent disassembly by gelsolin","1993"
"Role of KCC2-dependent potassium efflux in 4-Aminopyridine-induced Epileptiform synchronization","2018"
"Epigenetic modifications of GABAergic interneurons are associated with the schizophrenia-like phenotype induced by prenatal stress in mice","2013"
"Learning related modulation of functional retrieval networks in man","2001"
"Naoling decoction restores cognitive function by inhibiting the neuroinflammatory network in a rat model of Alzheimer's disease","2017"
"Consequences of parameter differences in a model of short-term persistent spiking buffers provided by pyramidal cells in entorhinal cortex","2008"
"Continuous attractor network models of grid cell firing based on excitatory-inhibitory interactions","2016"
"Animal models of cognitive aging and circuit-specific vulnerability","2019"
"A model for Ca2+ waves in networks of glial cells incorporating both intercellular and extracellular communication pathways","2010"
"Modulating grid cell scale and intrinsic frequencies via slow high-threshold conductances: A simplified model","2019"
"Calcium efflux systems in stress signaling and adaptation in plants","2011"
"Functional anatomy of limbic epilepsy: a proposal for central synchronization of a diffusely hyperexcitable network","1998"
"A bell-shaped dependence between amyloidosis and GABA accumulation in astrocytes in a mouse model of Alzheimer's disease","2018"
"Epilepsy as a manifestation of a multistate network of oscillatory systems","2019"
"A Larger Social Network Enhances Novel Object Location Memory and Reduces Hippocampal Microgliosis in Aged Mice","2018"
"Prefrontal cortex rTMS reverses behavioral impairments and differentially activates c-Fos in a mouse model of post-traumatic stress disorder","2019"
"Presynaptic hyperpolarization induces a fast analogue modulation of spike-evoked transmission mediated by axonal sodium channels","2015"
"A brain slice experimental model to study the generation and the propagation of focally-induced epileptiform activity","2016"
"The effect of medial temporal lobe epilepsy on visual memory encoding","2015"
"Modulation of Hippocampal Gamma Oscillations by Dopamine in Heterozygous Reeler Mice in vitro","2020"
"Cocaine'omics: Genome-wide and transcriptome-wide analyses provide biological insight into cocaine use and dependence","2020"
"Cellular mechanisms of spatial navigation in the medial entorhinal cortex","2013"
"Does the regulation of local excitation-inhibition balance aid in recovery of functional connectivity? A computational account","2016"
"Characterizing the Input-Output Function of the Olfactory-Limbic Pathway in the Guinea Pig","2015"
"The dynamic structure underlying subthreshold oscillatory activity and the onset of spikes in a model of medial entorhinal cortex stellate cells","2006"
"PPARgamma agonists rescue increased phosphorylation of FGF14 at S226 in the Tg2576 mouse model of Alzheimer's disease","2017"
"[Brain and memory: new neurons to remember]","2015"
"Working memory contributes to the encoding of object location associations: Support for a 3-part model of object location memory","2016"
"Distinct synaptic and neurochemical changes to the granule cell-CA3 projection in Bassoon mutant mice","2015"
"Toward a full-scale computational model of the rat dentate gyrus","2012"
"Can Grid Cell Ensembles Represent Multiple Spaces?","2019"
"Computational Modeling of Inhibitory Transsynaptic Signaling in Hippocampal and Cortical Neurons Expressing Intrabodies Against Gephyrin","2020"
"Anterior Cingulate Cortico-Hippocampal Dysconnectivity in Unaffected Relatives of Schizophrenia Patients: A Stochastic Dynamic Causal Modeling Study","2016"
"Structured Biological Modelling: a method for the analysis and simulation of biological systems applied to oscillatory intracellular calcium waves","1992"
"Simulation of gamma rhythms in networks of interneurons and pyramidal cells","1997"
"Is attentional blink a byproduct of neocortical attractors?","2011"
"Distinct EEG seizure patterns reflect different seizure generation mechanisms","2015"
"Predicting the distribution of synaptic strengths and cell firing correlations in a self-organizing, sequence prediction model","1998"
"Oscillatory neurocomputing with ring attractors: a network architecture for mapping locations in space onto patterns of neural synchrony","2013"
"Convolutional Neural Network-based MR Image Analysis for Alzheimer's Disease Classification","2020"
"The dynamics of disordered dialogue: Prefrontal, hippocampal and thalamic miscommunication underlying working memory deficits in schizophrenia","2018"
"Intrinsic Cellular Properties and Connectivity Density Determine Variable Clustering Patterns in Randomly Connected Inhibitory Neural Networks","2016"
"Boolean network analysis of a neurotransmitter signaling pathway","2007"
"Pressure-dependent regulation of Ca2+ signalling in the vascular endothelium","2015"
"Altered Cortical and Hippocampal Excitability in TgF344-AD Rats Modeling Alzheimer's Disease Pathology","2019"
"Simultaneous and automated monitoring of the multimetal biosorption processes by potentiometric sensor array and artificial neural network","2013"
"Gamma oscillations in a nonlinear regime: a minimal model approach using heterogeneous integrate-and-fire networks","2008"
"Large-Scale 3-5 Hz Oscillation Constrains the Expression of Neocortical Fast Ripples in a Mouse Model of Mesial Temporal Lobe Epilepsy","2019"
"Neurocognitive systems related to real-world prospective memory","2010"
"Large-Scale Validation of the Paddling Pool Task in the Clockmaze for Studying Hippocampus-Based Spatial Cognition in Mice","2019"
"Simultaneous calcium recordings of hippocampal CA1 and primary motor cortex M1 and their relations to behavioral activities in freely moving epileptic mice","2020"
"A kernel-based method to calculate local field potentials from networks of spiking neurons","2020"
"Computational models of epileptiform activity in single neurons","2004"
"Remodeling of brain morphology in temporal lobe epilepsy","2020"
"Prefrontal cortical networks related to visceral function and mood","1999"
"Use of neural networks for monitoring surface water quality changes in a neotropical urban stream","2009"
"Optimised induction of on-demand focal hippocampal and neocortical seizures by electrical stimulation","2020"
"Study on the mechanisms of seizure-like events suppression effect by electrical stimulation using a microelectrode array","2017"
"Entorhinal Cortical Deep Brain Stimulation Rescues Memory Deficits in Both Young and Old Mice Genetically Engineered to Model Alzheimer's Disease","2017"
"Distinct mechanisms of Up state maintenance in the medial entorhinal cortex and neocortex","2017"
"Diffusive coupling and network periodicity: a computational study","2008"
"Gain Modulation of Cholinergic Neurons in the Medial Septum-Diagonal Band of Broca Through Hyperpolarization","2016"
"Hippocampal functional network: The mediating role between obsession and anxiety in adult patients with obsessive-compulsive disorder","2020"
"Stochastic hybrid modeling of intracellular calcium dynamics","2010"
"A model of graded synaptic transmission for use in dynamic network simulations","1993"
"Effective connectivity during autobiographical memory search","2020"
"Short-Term Synaptic Plasticity at Interneuronal Synapses Could Sculpt Rhythmic Motor Patterns","2016"
"Gene regulatory network analysis reveals differences in site-specific cell fate determination in mammalian brain","2014"
"Intrinsic function of a neuronal network - a vertebrate central pattern generator","1998"
"Cognitive Mapping Based on Conjunctive Representations of Space and Movement","2017"
"Kainic acid-induced albumin leak across the blood-brain barrier facilitates epileptiform hyperexcitability in limbic regions","2016"
"Altering neuronal excitability to preserve network connectivity in a computational model of Alzheimer's disease","2017"
"Generation of theta oscillations by weakly coupled neural oscillators in the presence of noise","2007"
"Inhibition modifies the effects of slow calcium-activated potassium channels on epileptiform activity in a neuronal network model","2005"
"Thalamic-insular dysconnectivity in schizophrenia: evidence from structural equation modeling","2012"
"A hemicord locomotor network of excitatory interneurons: a simulation study","2007"
"Local and Distant Input Controlling Excitation in Layer II of the Medial Entorhinal Cortex","2016"
"Continuum model of mnemonic and amnesic phenomena","2000"
"Short conduction delays cause inhibition rather than excitation to favor synchrony in hybrid neuronal networks of the entorhinal cortex","2012"
"Looking into recent and remote past: Meta-analytic evidence for cortical re-organization of episodic autobiographical memories","2019"
"Fluid flow induced calcium response in osteoblasts: mathematical modeling","2011"
"Admittance Method for Estimating Local Field Potentials Generated in a Multi-Scale Neuron Model of the Hippocampus","2020"
"A new discrete dynamic model of ABA-induced stomatal closure predicts key feedback loops","2017"
"Switching characteristics of a model for biochemical-reaction networks describing autophosphorylation versus dephosphorylation of Ca2+/calmodulin-dependent protein kinase II","2000"
"The critical role of persistent sodium current in hippocampal gamma oscillations","2020"
"Validation of artificial neural network models for predicting biochemical markers associated with male infertility","2016"
"Reactive oxygen species (ROS) and sensitization to TRAIL-induced apoptosis, in Bayesian network modelling of HeLa cell response to LY303511","2012"
"Sensory gating and its modulation by cannabinoids: electrophysiological, computational and mathematical analysis","2008"
"Self-organizing path integration using a linked continuous attractor and competitive network: path integration of head direction","2006"
"Volume-Conducted Origin of the Field Potential at the Lateral Habenula","2020"
"Optogenetics in Silicon: A Neural Processor for Predicting Optically Active Neural Networks","2017"
"ABCA7 risk variant in healthy older African Americans is associated with a functionally isolated entorhinal cortex mediating deficient generalization of prior discrimination training","2019"
"Model-based dynamical analysis of functional disconnection in schizophrenia","2011"
"Assessing sensory versus optogenetic network activation by combining (o)fMRI with optical Ca2+ recordings","2016"
"Inhibitory behavioral control: a stochastic dynamic causal modeling study using network discovery analysis","2015"
"Numerical analysis of electrotonus in multicompartmental neuron models","1987"
"Model of thalamocortical slow-wave sleep oscillations and transitions to activated States","2002"
"Simulations of the role of the muscarinic-activated calcium-sensitive nonspecific cation current INCM in entorhinal neuronal activity during delayed matching tasks","2002"
"The mediating role of hippocampal networks on stress regulation in amnestic mild cognitive impairment","2019"
"Causality Analysis and Cell Network Modeling of Spatial Calcium Signaling Patterns in Liver Lobules","2018"
"Specific evidence of low-dimensional continuous attractor dynamics in grid cells","2013"
"The genetic absence epilepsy rat from Strasbourg (GAERS), a rat model of absence epilepsy: computer modeling and differential gene expression","2002"
"A common Ca2+-driven interdomain module governs eukaryotic NCX regulation","2012"
"Fine Spike Timing in Hippocampal-Prefrontal Ensembles Predicts Poor Encoding and Underlies Behavioral Performance in Healthy and Malformed Brains","2020"
"A single-trace dual-process model of episodic memory: a novel computational account of familiarity and recollection","2010"
"A neural microcircuit model for a scalable scale-invariant representation of time","2019"
"Inactivation of the anterior cingulate reveals enhanced reliance on cortical networks for remote spatial memory retrieval after sequential memory processing","2014"
"Neuronal rebound spiking, resonance frequency and theta cycle skipping may contribute to grid cell firing in medial entorhinal cortex","2013"
"Network architectures and circuit function: testing alternative hypotheses in multifunctional networks","2000"
"Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks","2019"
"Transient rhythmic network activity in the somatosensory cortex evoked by distributed input in vitro","2006"
"Spatial coordinate transforms linking the allocentric hippocampal and egocentric parietal primate brain systems for memory, action in space, and navigation","2020"
"A Computational Model of Perceptual and Mnemonic Deficits in Medial Temporal Lobe Amnesia","2017"
"A model of the interaction between mood and memory","2001"
"Solving navigational uncertainty using grid cells on robots","2010"
"Model for the pharmacological basis of spontaneous synchronous activity in developing retinas","1994"
"Towards real-time in-implant epileptic seizure prediction","2006"
"Seizure-like activity in hyaluronidase-treated dissociated hippocampal cultures","2013"
"The thalamic low-threshold Ca²⁺ potential: a key determinant of the local and global dynamics of the slow (<1 Hz) sleep oscillation in thalamocortical networks","2011"
"Repeated stimulation of cultured networks of rat cortical neurons induces parallel memory traces","2015"
"Modeling the neuron as a nanocommunication system to identify spatiotemporal molecular events in neurodegenerative disease","2018"
"A computer based model for realistic simulations of neural networks. I. The single neuron and synaptic interaction","1991"
"Endocytosis-pathway polygenic scores affects the hippocampal network connectivity and individualized identification across the high-risk of Alzheimer's disease","2020"
"[Animal models to develop surgery of focal epilepsies?]","2008"
"Novel Players in the Aging Synapse: Impact on Cognition","2019"
"A neural network model for schemas based on pattern completion","2011"
"Subthreshold membrane-potential resonances shape spike-train patterns in the entorhinal cortex","2008"
"Varieties of working memory as seen in biology and in connectionist/control architectures","1993"
"Systemic and Local Metabolic Alterations in Sleep-Deprivation-Induced Stress: A Multiplatform Mass-Spectrometry-Based Lipidomics and Metabolomics Approach","2019"
"Improved functional connectivity network estimation for brain networks using multivariate partial coherence","2020"
"Nocturnal mnemonics: sleep and hippocampal memory processing","2012"
"Encoding binary neural codes in networks of threshold-linear neurons","2013"
"Neural progenitors organize in small-world networks to promote cell proliferation","2013"
"Pyramidal neuron as two-layer neural network","2003"
"Instantaneous and causal connectivity in resting state brain networks derived from functional MRI data","2011"
"Sexual Dimorphism and Aging in the Human Hyppocampus: Identification, Validation, and Impact of Differentially Expressed Genes by Factorial Microarray and Network Analysis","2016"
"Resting state functional network disruptions in a kainic acid model of temporal lobe epilepsy","2016"
"Comparison of computational models of familiarity discrimination in the perirhinal cortex","2003"
"Basis for a neuronal version of Grover's quantum algorithm","2014"
"Computer simulations of NMDA and non-NMDA receptor-mediated synaptic drive: sensory and supraspinal modulation of neurons and small networks","1993"
"Transcriptional Signatures of Tau and Amyloid Neuropathology","2020"
"Application of neural network and time series modeling to study the suitability of drain water quality for irrigation: a case study from Egypt","2020"
"Early onset of hypersynchronous network activity and expression of a marker of chronic seizures in the Tg2576 mouse model of Alzheimer's disease","2015"
"A dynamic model of the cardiac ventricular action potential. I. Simulations of ionic currents and concentration changes","1994"
"Regional Hurst Exponent Reflects Impulsivity-Related Alterations in Fronto-Hippocampal Pathways Within the Waiting Impulsivity Network","2020"
"Proteus: a web-based, context-specific modelling tool for molecular networks","2012"
"Resonance with subthreshold oscillatory drive organizes activity and optimizes learning in neural networks","2018"
"Self-recovering caddisfly silk: energy dissipating, Ca(2+)-dependent, double dynamic network fibers","2015"
"Prolegomena to a neurocomputational architecture for human grammatical encoding and decoding","2014"
"Intracortical augmenting responses in networks of reduced compartmental models of tufted layer 5 cells","2009"
"Cholinergic deafferentation of the entorhinal cortex in rats impairs encoding of novel but not familiar stimuli in a delayed nonmatch-to-sample task","2005"
"Controlling phase noise in oscillatory interference models of grid cell firing","2014"
"The content of hippocampal "replay"","2020"
"Fast activity at seizure onset is mediated by inhibitory circuits in the entorhinal cortex in vitro","2008"
"Artificial synaptic conductances reduce subthreshold oscillations and periodic firing in stellate cells of the entorhinal cortex","2008"
"Dismantling the Papez circuit for memory in rats","2013"
"Unsupervised learning of individuals and categories from images","2008"
"Gender differences in cortical morphological networks","2019"
"Modeling the water-bioglass interface by ab initio molecular dynamics simulations","2009"
"Autoshaped choice in artificial neural networks: implications for behavioral economics and neuroeconomics","2015"
"Replays of spatial memories suppress topological fluctuations in cognitive map","2019"
"Synaptic gating at axonal branches, and sharp-wave ripples with replay: a simulation study","2013"
"Seizure-induced neurogenesis: are more new neurons good for an adult brain?","2002"
"Improving Spiking Dynamical Networks: Accurate Delays, Higher-Order Synapses, and Time Cells","2018"
"Hippocampus segmentation on noncontrast CT using deep learning","2020"
"Functional Reduction in Cannabinoid-Sensitive Heterotypic Inhibition of Dentate Basket Cells in Epilepsy: Impact on Network Rhythms","2016"
"Large-scale brain systems and subcortical relationships: the vertically organized brain","2014"
"Changes in Neuronal Oscillations Accompany the Loss of Hippocampal LTP that Occurs in an Animal Model of Psychosis","2017"
"Role of neuronal ras activity in adult hippocampal neurogenesis and cognition","2011"
"Simulated apoptosis/neurogenesis regulates learning and memory capabilities of adaptive neural networks","2004"
"A translational platform for prototyping closed-loop neuromodulation systems","2013"
"Diffusive coupling can induce synchronized periodic activity in neural networks","2008"
"Computationally going where experiments cannot: a dynamical assessment of dendritic ion channel currents during in vivo-like states","2020"
"How does the modular organization of entorhinal grid cells develop?","2014"
"Impaired action potential initiation in GABAergic interneurons causes hyperexcitable networks in an epileptic mouse model carrying a human Na(V)1.1 mutation","2014"
"Predicting In vitro Culture Medium Macro-Nutrients Composition for Pear Rootstocks Using Regression Analysis and Neural Network Models","2016"
"A stepwise neuron model fitting procedure designed for recordings with high spatial resolution: Application to layer 5 pyramidal cells","2018"
"Description and computational modeling of the whole course of status epilepticus induced by low dose lithium-pilocarpine in rats","2011"
"An intracellular Ca2+ subsystem as a biologically plausible source of intrinsic conditional bistability in a network model of working memory","2006"
"Cellular and network models for intrathalamic augmenting responses during 10-Hz stimulation","1998"
"Grid alignment in entorhinal cortex","2012"
"Effects of antiepileptic drugs on hippocampal neurons coupled to micro-electrode arrays","2013"
"Continuous attractor network model for conjunctive position-by-velocity tuning of grid cells","2014"
"Aging Influence on Gray Matter Structural Associations within the Default Mode Network Utilizing Bayesian Network Modeling","2014"
"Synchronization of strongly coupled excitatory neurons: relating network behavior to biophysics","2003"
"A framework for interpreting functional networks in schizophrenia","2012"
"Sex Differences in Cognitive Impairment Induced by Cerebral Microhemorrhage","2020"
"Oscillatory coupling of hippocampal pyramidal cells and interneurons in the behaving Rat","1999"
"Real-time sensory-motor integration of hippocampal place cell replay and prefrontal sequence learning in simulated and physical rat robots for novel path optimization","2020"
"Interaction between a verbal working memory network and the medial temporal lobe","2006"
"Sodium and calcium mechanisms of rhythmic bursting in excitatory neural networks of the pre-Bötzinger complex: a computational modelling study","2013"
"Functional Integration of Adult-Born Hippocampal Neurons after Traumatic Brain Injury(1,2,3)","2015"
"Neurophysiological alterations in the nucleus reuniens of a mouse model of Alzheimer's disease","2020"
"Artificial electrotonic coupling affects neuronal firing patterns depending upon cellular characteristics","2001"
"Cognitive decline is associated with reduced reelin expression in the entorhinal cortex of aged rats","2011"
"Neural Classifiers with Limited Connectivity and Recurrent Readouts","2018"
"A quantitative model of purinergic junctional transmission of calcium waves in astrocyte networks","2005"
"Perturbations of neural circuitry in aging, mild cognitive impairment, and Alzheimer's disease","2013"
"Quantitative proteomic analysis of intracerebral hemorrhage in rats with a focus on brain energy metabolism","2018"
"Can a Resting-State Functional Connectivity Index Identify Patients with Alzheimer's Disease and Mild Cognitive Impairment Across Multiple Sites?","2017"
"Functionally altered neurocircuits in a rat model of treatment-resistant depression show prominent role of the habenula","2014"
"Dendritic processing of spontaneous neuronal sequences for single-trial learning","2018"
"Spatiotemporal properties of intracellular calcium signaling in osteocytic and osteoblastic cell networks under fluid flow","2013"
"Post-Inhibitory Rebound Spikes in Rat Medial Entorhinal Layer II/III Principal Cells: In Vivo, In Vitro, and Computational Modeling Characterization","2017"
"Dynamics of neuromodulatory feedback determines frequency modulation in a reduced respiratory network: a computational study","2013"
"Characterization of the interaction of Ca2+ with hydroxy and non-hydroxy fatty acid species of cerebroside sulfate by Fourier transform infrared spectroscopy and molecular modeling","1997"
"Systems dynamic modeling of a guard cell Cl- channel mutant uncovers an emergent homeostatic network regulating stomatal transpiration","2012"
"Hijacking of hippocampal-cortical oscillatory coupling during sleep in temporal lobe epilepsy","2019"
"Long-range interaction effects on calcium-wave propagation","2008"
"The Brain-Derived Neurotrophic Factor: Missing Link Between Sleep Deprivation, Insomnia, and Depression","2020"
"Two types of independent bursting mechanisms in inspiratory neurons: an integrative model","2011"
"Dopamine suppresses persistent network activity via D(1) -like dopamine receptors in rat medial entorhinal cortex","2013"
"Shunting Inhibition Improves Synchronization in Heterogeneous Inhibitory Interneuronal Networks with Type 1 Excitability Whereas Hyperpolarizing Inhibition Is Better for Type 2 Excitability","2020"
"A neurobiologist's attempt to understand persistent pain","2017"
"A mathematical model of reward and executive circuitry in obsessive compulsive disorder","2017"
"Effects of Antiepileptic Drugs on Spontaneous Recurrent Seizures in a Novel Model of Extended Hippocampal Kindling in Mice","2018"
"Nonlinear dynamics analysis of a self-organizing recurrent neural network: chaos waning","2014"
"Self-organizing continuous attractor networks and path integration: two-dimensional models of place cells","2002"
"Ca(2+) Requirements for Long-Term Depression Are Frequency Sensitive in Purkinje Cells","2018"
"Two-state membrane potential fluctuations driven by weak pairwise correlations","2004"
"Synchronous and asynchronous bursting states: role of intrinsic neural dynamics","2007"
"Modulation of Theta-Band Local Field Potential Oscillations Across Brain Networks With Central Thalamic Deep Brain Stimulation to Enhance Spatial Working Memory","2019"
"Low-frequency-induced synaptic potentiation: a paradigm shift in the field of memory-related plasticity mechanisms?","2010"
"Aerobic training modulates salience network and default mode network metabolism in subjects with mild cognitive impairment","2018"
"The diffeomorphometry of temporal lobe structures in preclinical Alzheimer's disease","2013"
"Protective effect of APOE epsilon 2 on intrinsic functional connectivity of the entorhinal cortex is associated with better episodic memory in elderly individuals with risk factors for Alzheimer's disease","2016"
"Enhanced adult neurogenesis increases brain stiffness: in vivo magnetic resonance elastography in a mouse model of dopamine depletion","2014"
"[In vitro pathological model of Alzheimer's disease based on neuronal network chip and its real-time dynamic analysis]","2019"
"Parcellation of the Hippocampus Using Resting Functional Connectivity in Temporal Lobe Epilepsy","2019"
"Distinguishing causal interactions in neural populations","2007"
"Theta/gamma networks with slow NMDA channels learn sequences and encode episodic memory: role of NMDA channels in recall","1996"
"Dynamic changes in large-scale functional network organization during autobiographical memory retrieval","2018"
"Reorganization of the interchromosomal network during keratinocyte differentiation","2016"
"Stochastic noise and synchronisation during dictyostelium aggregation make cAMP oscillations robust","2007"
"Intrathalamic connections shape spindle activity - a modelling study","2018"
"Spatiotemporal characteristics of calcium dynamics in astrocytes","2009"
